# IncludedObjects
# Cgfs: 24, Materials: 23, Palettes: 1, Placements: 89

[CGFs]
      0: objects/buildingsets/human/shop/alpha/shippart/dumpersdepot/prop/prop_crate_dumper_cluster_02.cgf
      1: objects/buildingsets/human/lowtech/prop/interactive/console/crate_pirate_cluster_02.cgf
      2: objects/buildingsets/human/shop/alpha/shippart/dumpersdepot/prop/prop_crate_dumper_cluster_03.cgf
      3: objects/buildingsets/human/lowtech/prop/interactive/console/crate_pirate_1_closed_a.cgf
      4: objects/buildingsets/human/shop/alpha/shippart/dumpersdepot/prop/prop_crate_dumper_pallet_a.cgf
      5: objects/buildingsets/human/lowtech/bravo/int/decal/roomsm_b_signage_ext_floor_dec_c.cgf
      6: objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_4m_a.cgf
      7: objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_05m_a.cgf
      8: objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_corner_2m_a.cgf
      9: objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_2m_a.cgf
     10: objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_corner_out_1m_a.cgf
     11: objects/buildingsets/human/hightech/alpha/ext/landingpad/ext_landingpad_decal_landingzone_a.cgf
     12: objects/buildingsets/human/lowtech/bravo/int/decal/decal_set/lowtech_a_int_decal_2m_d.cgf
     13: objects/buildingsets/human/lowtech/prop/light/light_ceiling_bracket_2_b.cgf
     14: objects/buildingsets/human/lowtech/prop/light/light_hung_4_box_fs_a.cgf
     15: objects/buildingsets/human/lowtech/bravo/ext/pipe/ext_pipe_corner_02x02x02_a.cgf
     16: objects/buildingsets/human/lowtech/bravo/ext/pipe/addon/ext_pipe_addon_04x02x02_c.cgf
     17: objects/buildingsets/human/lowtech/bravo/int/theatresofwar/decal_hathor_letter_a.cgf
     18: objects/buildingsets/human/lowtech/prop/light/light_hung_4_box_a.cgf
     19: objects/buildingsets/human/lowtech/bravo/int/theatresofwar/decal_hathor_number_2.cgf
     20: objects/buildingsets/human/lowtech/bravo/int/theatresofwar/decal_hathor_number_0.cgf
     21: objects/buildingsets/human/lowtech/bravo/int/theatresofwar/decal_hathor_letter_b.cgf
     22: objects/buildingsets/human/lowtech/bravo/int/theatresofwar/decal_hathor_number_1.cgf
     23: objects/buildingsets/human/lowtech/bravo/int/theatresofwar/decal_hathor_letter_y.cgf

[Materials]
      0: materials/decals/weathered/gloss_wear_dark_b
      1: materials/decals/weathered/gloss_wear_light_c
      2: materials/decals/sand/fs_sand_square_a
      3: materials/decals/weathered/fs_weatheredmoss_big_a
      4: materials/decals/weathered/fs_oil_dirt
      5: materials/decals/weathered/fs_grime_lge_a
      6: materials/decals/puddles/puddle_water_c
      7: materials/decals/streaks/fs_dirst_streak001a
      8: materials/decals/weathered/gloss_wear_light_a
      9: materials/decals/weathered/gloss_wear_dark_a
     10: objects/buildingsets/human/brand/outlaws/outlaw_skull_logo_yellow
     11: objects/buildingsets/human/brand/outlaws/outlaw_maskstar_logo_red
     12: objects/buildingsets/human/brand/outlaws/outlaw_guns_logo_red
     13: materials/decals/weathered/gloss_wear_dark_c
     14: materials/decals/puddles/puddle_water_f
     15: materials/decals/sand/fs_sand_square_c
     16: objects/buildingsets/human/brand/outlaws/outlaw_05_logo_yellow
     17: objects/buildingsets/human/lowtech/bravo/int/lowtechbravo_int_decal_hathor_white
     18: objects/buildingsets/human/lowtech/bravo/ext/lowtech_bravo_ext_a_chemline
     19: objects/buildingsets/human/brand/outlaws/outlaw_starstripe_logo_black
     20: objects/buildingsets/human/brand/outlaws/outlaw_paint_decal_black_04
     21: objects/buildingsets/human/brand/outlaws/outlaw_paint_decal_red_01
     22: objects/buildingsets/human/brand/outlaws/outlaw_mask_logo_white

[Palettes]
      0: Libs/Foundry/Records/TintPalettes/default

[Placements]
  #0 objects/buildingsets/human/shop/alpha/shippart/dumpersdepot/prop/prop_crate_dumper_cluster_02.cgf
    [1.000449918302744, 0.57761003708453118, 0, 50.108932999999979]
    [-6.4012100026111661E-07, -0, -1.0000004267473106, 12.815184000000045]
    [0, 1.0000004267475153, -0, 24.661277000000155]
    [1.0000004267473106, 0, -6.4012100026111661E-07, 9.026485000000001]
  #70 objects/buildingsets/human/lowtech/bravo/ext/pipe/ext_pipe_corner_02x02x02_a.cgf
    [-6.4012127298672393E-07, -0, -1.000000853494462, 4.4998599999998987]
    [0, -1.0000008534946672, 0, -0.00045300000010684016]
    [-1.000000853494462, 0, 6.401212726536567E-07, 17.75]
  #71 objects/buildingsets/human/lowtech/prop/light/light_ceiling_bracket_2_b.cgf
    [-6.4012127298672393E-07, 0, 1.000000853494462, -18.816381000000092]
    [0, -1.0000008534946672, 0, -15.59959200000003]
    [1.000000853494462, 0, 6.401212726536567E-07, 13.04621]
  #72 objects/buildingsets/human/lowtech/prop/light/light_hung_4_box_fs_a.cgf
    [4.4517259023038199E-06, -2.0000008534903682, 0, 13.315184000000045]
    [2.0000008534903682, 4.4517259023038199E-06, 0, -9.4887659999999414]
    [0, 0, 2.0000008534953224, 9.151485000000001]
  #73 objects/buildingsets/human/lowtech/prop/light/light_ceiling_bracket_2_b.cgf
    [-6.4012100026111661E-07, -0, -1.0000004267473106, 12.815184000000045]
    [0, 1.0000004267475153, -0, 28.286278000000038]
    [1.0000004267473106, 0, -6.4012100026111661E-07, 9.026485000000001]
  #74 objects/buildingsets/human/lowtech/prop/light/light_ceiling_bracket_2_b.cgf
    [-6.4012127298672393E-07, 0, 1.000000853494462, -18.816381000000092]
    [0, -1.0000008534946672, 0, 28.327369999999974]
    [1.000000853494462, 0, 6.401212726536567E-07, 13.04621]
  #75 objects/buildingsets/human/lowtech/prop/light/light_hung_4_box_fs_a.cgf
    [4.4517259023038199E-06, -2.0000008534903682, 0, 13.315184000000045]
    [2.0000008534903682, 4.4517259023038199E-06, 0, 24.473777000000155]
    [0, 0, 2.0000008534953224, 9.151485000000001]
  #76 objects/buildingsets/human/lowtech/prop/light/light_hung_4_box_fs_a.cgf
    [4.4517259023038199E-06, -2.0000008534903682, 0, 13.315184000000045]
    [2.0000008534903682, 4.4517259023038199E-06, 0, 14.490350000000035]
    [0, 0, 2.0000008534953224, 9.151485000000001]
  #77 objects/buildingsets/human/lowtech/prop/light/light_ceiling_bracket_2_b.cgf
    [-6.4012127298672393E-07, 0, 1.000000853494462, -18.816381000000092]
    [0, -1.0000008534946672, 0, 2.2420290000000023]
    [1.000000853494462, 0, 6.401212726536567E-07, 13.04621]
  #78 objects/buildingsets/human/lowtech/prop/light/light_ceiling_bracket_2_b.cgf
    [-6.4012127298672393E-07, 0, 1.000000853494462, -18.816379999999981]
    [0, -1.0000008534946672, 0, 24.70236900000009]
    [1.000000853494462, 0, 6.401212726536567E-07, 13.04621]
  #79 objects/buildingsets/human/lowtech/bravo/int/theatresofwar/decal_hathor_letter_b.cgf
    [-3.2006063671540673E-07, -0.500000426747231, 0, -19.375140000000101]
    [-0.500000426747231, 3.2006063649336196E-07, 0, -19.000453000000107]
    [-0, 0, -0.50000042674733358, 11.875]
  #80 objects/buildingsets/human/lowtech/bravo/int/theatresofwar/decal_hathor_number_1.cgf
    [-3.2006063671540673E-07, -0.500000426747231, 0, -19.375140000000101]
    [-0.500000426747231, 3.2006063649336196E-07, 0, -21.000453000000107]
    [-0, 0, -0.50000042674733358, 11.875]
  #81 objects/buildingsets/human/lowtech/prop/light/light_ceiling_bracket_2_b.cgf
    [-6.4012127298672393E-07, 0, 1.000000853494462, -18.816381000000092]
    [0, -1.0000008534946672, 0, 20.103802000000087]
    [1.000000853494462, 0, 6.401212726536567E-07, 13.04621]
  #82 objects/buildingsets/human/lowtech/prop/light/light_hung_4_box_a.cgf
    [3.3387923039795367E-06, -1.4999996864430527, 0, 19.481929000000036]
    [1.4999996864430527, 3.3387923039795367E-06, 0, 4.7017879999998513]
    [0, 0, 1.4999996864467686, 15.382088]
  #83 objects/buildingsets/human/lowtech/prop/light/light_ceiling_bracket_2_b.cgf
    [-6.4012127298672393E-07, 0, 1.000000853494462, -18.816379999999981]
    [0, -1.0000008534946672, 0, -1.3829719999998815]
    [1.000000853494462, 0, 6.401212726536567E-07, 13.04621]
  #84 objects/buildingsets/human/lowtech/bravo/int/theatresofwar/decal_hathor_letter_y.cgf
    [-3.2006063671540673E-07, -0.500000426747231, 0, -19.375140000000101]
    [-0.500000426747231, 3.2006063649336196E-07, 0, -20.000453000000107]
    [-0, 0, -0.50000042674733358, 11.875]
  #85 objects/buildingsets/human/lowtech/bravo/int/theatresofwar/decal_hathor_letter_b.cgf
    [-3.2006063671540673E-07, -0.500000426747231, 0, -19.375140000000101]
    [-0.500000426747231, 3.2006063649336196E-07, 0, -1.0004530000001068]
    [-0, 0, -0.50000042674733358, 11.875]
  #86 objects/buildingsets/human/lowtech/bravo/int/theatresofwar/decal_hathor_letter_a.cgf
    [-3.2006063671540673E-07, -0.500000426747231, 0, -19.375140000000101]
    [-0.500000426747231, 3.2006063649336196E-07, 0, -19.500453000000107]
    [-0, 0, -0.50000042674733358, 11.875]
  #87 objects/buildingsets/human/lowtech/bravo/int/theatresofwar/decal_hathor_number_0.cgf
    [-3.2006063671540673E-07, -0.500000426747231, 0, -19.375140000000101]
    [-0.500000426747231, 3.2006063649336196E-07, 0, -20.625453000000107]
    [-0, 0, -0.50000042674733358, 11.875]
  #88 objects/buildingsets/human/lowtech/bravo/int/theatresofwar/decal_hathor_letter_y.cgf
    [-3.2006063671540673E-07, -0.500000426747231, 0, -19.375140000000101]
    [-0.500000426747231, 3.2006063649336196E-07, 0, -2.0004530000001068]
    [-0, 0, -0.50000042674733358, 11.875]
